bindingId,issue,clientName,userName,location,productId,jobName,status,editUrl
6a3f9af5cdf818ca8128f294,BLANK,A S INFOTECH,ANNAPPA,SHOLAPUR,FS | LABEL | 000021,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3f9af5cdf818ca8128f294
6a44f03f3be370fc7dfee29b,BLANK,A'NICHE INFOTECH SOLUTIONS PVT LTD (DR),PRAJAKTA,VASAI,FS | LABEL | 000031,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a44f03f3be370fc7dfee29b
6a5f3751f5247e9bb56c96e1,BLANK,A'NICHE INFOTECH SOLUTIONS PVT LTD (DR),PRAJAKTA,VASAI,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a5f3751f5247e9bb56c96e1
6a3e1ae9ae43a24b766071c9,BLANK,A'NICHE INFOTECH SOLUTIONS PVT LTD (DR),PRAJAKTA,VASAI,FS | LABEL | 000017,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3e1ae9ae43a24b766071c9
6a6b006b10ee81bc90a5df89,BLANK,A'NICHE INFOTECH SOLUTIONS PVT LTD (DR),PRAJAKTA,VASAI,FS | LABEL | 000026,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a6b006b10ee81bc90a5df89
6a6dd0fc5423b2ab25c5552c,BLANK,AL SALAM DIAGNOSTIES CENTRE,WASEEM SIDDIQUI,ALKARIM MANZIL,FS | LABEL | 000014,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a6dd0fc5423b2ab25c5552c
6a6dd0a75423b2ab25c554d8,BLANK,AL SALAM DIAGNOSTIES CENTRE,WASEEM SIDDIQUI,NAVI MUMBAI,FS | LABEL | 000014,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a6dd0a75423b2ab25c554d8
6a45225042da58aa6a4564e4,BLANK,ALKEM LABORATORIES LIMITED,RITESH,LOWER PAREL,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a45225042da58aa6a4564e4
6a45241942da58aa6a456542,BLANK,ALKEM LABORATORIES LIMITED,RITESH,LOWER PAREL,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a45241942da58aa6a456542
6a44c55cf9eb448ae7849d69,BLANK,ALKEM LABORATORIES LIMITED,SACHIN KABRE,TURBHE,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a44c55cf9eb448ae7849d69
6a3ce49cd20893c57670e4c1,BLANK,ALKEM LABORATORIES LIMITED,SACHIN KABRE,PANVEL,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3ce49cd20893c57670e4c1
6a45309042da58aa6a456c75,BLANK,ALKEM LABORATORIES LIMITED,SACHIN KABRE,TURBHE,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a45309042da58aa6a456c75
6a744e34931bd699bf03c498,BLANK,ANUPAM STATIONERY PLAZA,GIRIRAJ,GOREGOAN,FS | LABEL | 000082,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a744e34931bd699bf03c498
6a3f9763cdf818ca8128f0cc,BLANK,ANUPAM STATIONERY PLAZA,GIRIRAJ,GOREGOAN,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3f9763cdf818ca8128f0cc
6a6aff3c10ee81bc90a5dea1,BLANK,ANUPAM STATIONERY PLAZA,GIRIRAJ,GOREGOAN,FS | LABEL | 000012,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a6aff3c10ee81bc90a5dea1
6a75d08d787aff862a59bfd0,BLANK,ANUPAM STATIONERY PLAZA,GIRIRAJ,GOREGOAN,FS | LABEL | 000014,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a75d08d787aff862a59bfd0
6a4f78be643e9bb73a658d5b,BLANK,ANUPAM STATIONERY PLAZA,GIRIRAJ,GOREGOAN,FS | LABEL | 000049,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4f78be643e9bb73a658d5b
6a5a0b0a8fe74d5495fbb13b,BLANK,BHAIRAV AUTO INDUSTRIES,NA,VASAI,FS | LABEL | 000050,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a5a0b0a8fe74d5495fbb13b
6a59c9a98fe74d5495fb8d23,BLANK,BIOLAB DIAGNOSTICS INDIA PVT LTD,KEYUR,BOISAR,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a59c9a98fe74d5495fb8d23
6a59c6688fe74d5495fb89ac,BLANK,BREMSKERL FRICTION MATERIALS INDIA PRIVATE LIMITED,AMIT MASKE,SHAHAPUR,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a59c6688fe74d5495fb89ac
6a45291542da58aa6a4567ac,BLANK,CALYX CHEMICALS & PHARMACEUTICALS LTD,SANJOG VISHWAKARMA,ANDHERI,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a45291542da58aa6a4567ac
6a4529d542da58aa6a456806,BLANK,CALYX CHEMICALS & PHARMACEUTICALS LTD,SANJOG VISHWAKARMA,TARAPUR M4,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4529d542da58aa6a456806
6a452a0d42da58aa6a456826,BLANK,CALYX CHEMICALS & PHARMACEUTICALS LTD,SANJOG VISHWAKARMA,TARAPUR,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a452a0d42da58aa6a456826
6a45295b42da58aa6a4567e4,BLANK,CALYX CHEMICALS & PHARMACEUTICALS LTD,SANJOG VISHWAKARMA,TARAPUR M15,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a45295b42da58aa6a4567e4
6a3d0d21085ca3bd351c1e0c,BLANK,CHANDAN STEEL LIMITED,KUSHI GUPTA,UMBERGOAN,FS | LABEL | 000006,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3d0d21085ca3bd351c1e0c
6a3e0f1a2f5dfc8e25b82da9,BLANK,CHEMISCHE GLOBAL PVT LTD,YOGESH MATEKAR,KHED,FS | LABEL | 000008,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3e0f1a2f5dfc8e25b82da9
6a3e13702f5dfc8e25b832e0,BLANK,CHEMISCHE GLOBAL PVT LTD,YOGESH MATEKAR,KHED,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3e13702f5dfc8e25b832e0
6a46fece3d04df8f22e0781e,BLANK,CHHEDA SPECIALITIES FOODS PVT. LTD.,TAPAS,VASAI,FS | LABEL | 000028,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a46fece3d04df8f22e0781e
6a54cd7cb067ad3b7355dfad,BLANK,DELIURE,SALMAN,JOGESHWARI,FS | LABEL | 000044,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a54cd7cb067ad3b7355dfad
6a47102d3d04df8f22e08065,BLANK,DEVGIRI FORGINGS PVT LTD - CNC DIVISION,MANOJ PATIL,AURANGABAD,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a47102d3d04df8f22e08065
6a46ea5e3d04df8f22e06d55,BLANK,FLAIR WRITING EQUIPMENTS PVT LTD -FWEPL VALSAD,GURU SHARMA,VALSAD,FS | LABEL | 000014,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a46ea5e3d04df8f22e06d55
6a46eba63d04df8f22e06e15,BLANK,FLAIR WRITING EQUIPMENTS PVT LTD -FWEPL VALSAD,GURU SHARMA,VALSAD,FS | LABEL | 000008,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a46eba63d04df8f22e06e15
6a46eb0f3d04df8f22e06dc7,BLANK,FLAIR WRITING EQUIPMENTS PVT LTD -FWEPL VALSAD,GURU SHARMA,VALSAD,FS | LABEL | 000031,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a46eb0f3d04df8f22e06dc7
6a61cd3c356b74e3b20cc8ac,BLANK,FLAIR WRITING INDUSTRIES LIMITED - FWIL 6,DEVRAJ,DABHEL,FS | LABEL | 000008,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a61cd3c356b74e3b20cc8ac
6a4de8a653adddbe8151a9f1,BLANK,G M FABRICS PVT. LTD.,SONALI,TARAPUR,FS | LABEL | 000044,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4de8a653adddbe8151a9f1
6a464d7b776f1dfa1fcdef2d,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,PALGHAR C-3,FS | LABEL | 000007,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464d7b776f1dfa1fcdef2d
6a466a3cee0ff10993c83b0e,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR G-4,FS | LABEL | 000007,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a466a3cee0ff10993c83b0e
6a466ab6ee0ff10993c83b5e,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR G-4,FS | LABEL | 000034,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a466ab6ee0ff10993c83b5e
6a464d47776f1dfa1fcdeed1,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,PALGHAR C-3,FS | LABEL | 000033,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464d47776f1dfa1fcdeed1
6a464044530094a9bfe20e94,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,ANDHERI,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464044530094a9bfe20e94
6a4641a9530094a9bfe20fbd,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,ANDHERI,FS | LABEL | 000007,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4641a9530094a9bfe20fbd
6a464336776f1dfa1fcde7d4,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,ANDHERI,FS | LABEL | 000034,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464336776f1dfa1fcde7d4
6a4648b1776f1dfa1fcded15,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,BOISAR,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4648b1776f1dfa1fcded15
6a464998776f1dfa1fcded76,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,BOISAR,FS | LABEL | 000033,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464998776f1dfa1fcded76
6a464a23776f1dfa1fcdedc1,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,BOISAR,FS | LABEL | 000007,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464a23776f1dfa1fcdedc1
6a464132530094a9bfe20f48,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,ANDHERI,FS | LABEL | 000033,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464132530094a9bfe20f48
6a464b49776f1dfa1fcdee28,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,BOISAR,FS | LABEL | 000034,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464b49776f1dfa1fcdee28
6a464cfd776f1dfa1fcdee7f,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,PALGHAR C-3,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464cfd776f1dfa1fcdee7f
6a46506c776f1dfa1fcdf26b,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,BOISAR D-23,FS | LABEL | 000034,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a46506c776f1dfa1fcdf26b
6a464dbd776f1dfa1fcdef78,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,PALGHAR C-3,FS | LABEL | 000034,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464dbd776f1dfa1fcdef78
6a464e0f776f1dfa1fcdefc0,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR D-21,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464e0f776f1dfa1fcdefc0
6a464e47776f1dfa1fcdf023,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR D-21,FS | LABEL | 000033,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464e47776f1dfa1fcdf023
6a464e76776f1dfa1fcdf066,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR D-21,FS | LABEL | 000007,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464e76776f1dfa1fcdf066
6a464eb2776f1dfa1fcdf0af,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR D-21,FS | LABEL | 000034,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464eb2776f1dfa1fcdf0af
6a464f37776f1dfa1fcdf0fd,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,BOISAR D-23,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464f37776f1dfa1fcdf0fd
6a464fd8776f1dfa1fcdf1ae,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,BOISAR D-23,FS | LABEL | 000033,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a464fd8776f1dfa1fcdf1ae
6a465015776f1dfa1fcdf207,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,BOISAR D-23,FS | LABEL | 000007,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a465015776f1dfa1fcdf207
6a465309ee0ff10993c83540,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR E-125/1,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a465309ee0ff10993c83540
6a4668baee0ff10993c83987,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR E-125/1,FS | LABEL | 000033,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4668baee0ff10993c83987
6a4668fdee0ff10993c839ce,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR E-125/1,FS | LABEL | 000007,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4668fdee0ff10993c839ce
6a466957ee0ff10993c83a1b,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR E-125/1,FS | LABEL | 000034,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a466957ee0ff10993c83a1b
6a466990ee0ff10993c83a64,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR G-4,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a466990ee0ff10993c83a64
6a4669f4ee0ff10993c83ac7,BLANK,G M SYNTEX PVT. LTD.,RAJESH NATE,TARAPUR G-4,FS | LABEL | 000033,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4669f4ee0ff10993c83ac7
6a3e16aaae43a24b76606d78,BLANK,GALAXY INTERNATIONAL,AJAY,VASHI,FS | LABEL | 000009,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3e16aaae43a24b76606d78
6a4b960f50ec9ecf75391f67,BLANK,GALAXY INTERNATIONAL,AJAY,VASHI,FS | LABEL | 000047,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4b960f50ec9ecf75391f67
6a3e1778ae43a24b76606ec0,BLANK,GALAXY INTERNATIONAL,AJAY,VASHI,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3e1778ae43a24b76606ec0
6a3e181eae43a24b76606f8c,BLANK,GALAXY INTERNATIONAL,AJAY,VASHI,FS | LABEL | 000011,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3e181eae43a24b76606f8c
6a4b959a50ec9ecf75391f00,BLANK,GALAXY INTERNATIONAL,AJAY,VASHI,FS | LABEL | 000046,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4b959a50ec9ecf75391f00
6a61c94a356b74e3b20cc479,BLANK,HARRIS BRUSHES INDIA PVT LTD,ROHIT,BHIWANDI,FS | LABEL | 000066,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a61c94a356b74e3b20cc479
6a61c9ce356b74e3b20cc553,BLANK,HARRIS BRUSHES INDIA PVT LTD,ROHIT,BHIWANDI,FS | LABEL | 000067,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a61c9ce356b74e3b20cc553
6a707dd675a27b7997d8a764,BLANK,JAGDAMBA SILK MILLS,AMAR,BHIWANDI,FS | LABEL | 000078,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a707dd675a27b7997d8a764
6a4706fa3d04df8f22e07c8e,BLANK,JK LIFESTYLE PVT.LTD,MAHESHWARI,VIRAR,FS | LABEL | 000008,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4706fa3d04df8f22e07c8e
6a47084d3d04df8f22e07cc5,BLANK,JK LIFESTYLE PVT.LTD,MAHESHWARI,VIRAR,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a47084d3d04df8f22e07cc5
6a4708ff3d04df8f22e07d01,BLANK,JK LIFESTYLE PVT.LTD,MAHESHWARI,VIRAR,FS | LABEL | 000033,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4708ff3d04df8f22e07d01
6a6208df3340276f398a9da0,BLANK,KAIVALYA FABCOT,SANKET JAIN,BHIWANDI,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a6208df3340276f398a9da0
6a6209203340276f398a9ddb,BLANK,KAIVALYA FABCOT,SANKET JAIN,BHIWANDI,FS | LABEL | 000031,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a6209203340276f398a9ddb
6a6c5557377b702b046307a7,BLANK,KAMAL ENTERPRISES,GOPAL,LOWER PARE,FS | LABEL | 000074,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a6c5557377b702b046307a7
6a6c47f36225146244b422ab,BLANK,KAMAL ENTERPRISES,GOPAL,LOWER PARE,FS | LABEL | 000065,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a6c47f36225146244b422ab
6a7587d14ac3915597b2138c,BLANK,KAMAL SUPER PVT LTD,GOPAL,LOWER PAREL,FS | LABEL | 000025,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a7587d14ac3915597b2138c
6a6dc632b40b933c11578540,BLANK,KAMAL SUPER PVT LTD,GOPAL,LOWER PAREL,FS | LABEL | 000074,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a6dc632b40b933c11578540
6a3e14662f5dfc8e25b833b4,BLANK,KARAN MARKING SYSTEMS PVT LTD,GAYATRI,ANDHERI,FS | LABEL | 000012,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a3e14662f5dfc8e25b833b4
6a4f82a0643e9bb73a658ee4,BLANK,KARAN MARKING SYSTEMS PVT LTD,GAYATRI,ANDHERI,FS | LABEL | 000031,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4f82a0643e9bb73a658ee4
6a4f84a8643e9bb73a6590ac,BLANK,KARAN MARKING SYSTEMS PVT LTD,GAYATRI,ANDHERI,FS | LABEL | 000014,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4f84a8643e9bb73a6590ac
6a4f812e643e9bb73a658e81,BLANK,KARAN MARKING SYSTEMS PVT LTD,GAYATRI,ANDHERI,FS | LABEL | 000002,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4f812e643e9bb73a658e81
6a5f44a0f5247e9bb56c9b1c,BLANK,KARAN MARKING SYSTEMS PVT LTD,GAYATRI,ANDHERI,FS | LABEL | 000008,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a5f44a0f5247e9bb56c9b1c
6a4f8061643e9bb73a658e2f,BLANK,KARAN MARKING SYSTEMS PVT LTD,GAYATRI,ANDHERI,FS | LABEL | 000001,PLAIN,ACTIVE,/fairtech/labels-binding/edit/6a4f8061643e9bb73a658e2f
